"","Data","Trend","Seasonal7","Seasonal30.44","Seasonal365.25","Remainder"
"1",3,3.78873780221507,0.823142313823338,-0.405881648189003,-1.03676037003008,-0.169238097819324
"2",4,3.78832417940294,1.02390610948135,-0.615884430195941,-0.0189485816018664,-0.177397277086485
"3",6,3.78791055659082,1.01209735111681,0.825675158792065,-1.07311465366533,1.44743158716564
"4",8,3.7874969337787,0.121547458808682,0.562678992831752,-0.780144840620188,4.30842145520106
"5",0,3.78708331096658,-1.59148563672838,-1.28519412158525,3.37486598941918,-4.28526954207213
"6",0,3.78666968815445,-2.11677589490848,-0.421408872355358,-1.29328343048663,0.0447985095960086
"7",8,3.78625606534233,0.662729866373883,0.615593402758501,0.00820716460604181,2.92721350091924
"8",2,3.78584244253021,0.890204988780055,0.60603802406487,-1.11501535336645,-2.16707010200869
"9",3,3.78542881971809,1.03394070283253,-0.7161684728506,-1.69033138822057,0.587130338520545
"10",3,3.78501519690596,0.998475230141551,0.325367250076145,1.33415477412579,-3.44301245124945
"11",0,3.78460157409384,0.1124802878044,-0.150063742712786,0.29851722713128,-4.04553534631674
"12",0,3.78418795128172,-1.49804063324139,-0.0357747306103551,-1.56769420834548,-0.682678379084485
"13",1,3.7837743284696,-2.21368937233165,1.11725174971431,-1.98913799022662,0.301801284374359
"14",5,3.78336070565748,0.608790569750326,3.55330012394118,-2.01617041040547,-0.929280988943512
"15",3,3.78294708284535,0.95696690974886,-0.28058865820115,-0.0192015609656288,-1.44012377342743
"16",3,3.78253346003323,1.04248504327724,-0.793426453575622,-0.316173397590715,-0.715418652144129
"17",6,3.78211983722111,0.981938564126764,0.155774543871996,0.450493915552903,0.629673139227228
"18",3,3.78170621440899,0.0990387629276276,1.18335858526347,-0.624760538584129,-1.43934302401595
"19",0,3.78129259159686,-1.4102891674395,-0.71030981332882,-0.233000893918408,-1.42769271691014
"20",3,3.78087896878474,-2.31718359753908,0.0108861441646416,-0.609730452598715,2.13514893718841
"21",1,3.78046534597262,0.548378925868691,-0.543780311668208,-1.94133757859862,-0.843726381574479
"22",3,3.7800517231605,1.10490459884355,0.0046194258713883,-0.735138840426842,-1.15443690744859
"23",3,3.77963810034837,1.06589761310504,-0.0526403084376588,-0.833697064855051,-0.959198340160704
"24",3,3.77922447753625,0.943105257654502,-0.681869520753369,0.312072680626051,-1.35253289506344
"25",0,3.77881085472413,-0.006533960514962,0.293055719175993,-1.51656347108837,-2.54876914229679
"26",0,3.77839723191201,-1.17234064118762,-0.307987940190726,-2.59781456952267,0.299745918989005
"27",2,3.77798360909989,-2.48009170277755,-0.916897932233545,-0.567118476409289,2.1861245023205
"28",3,3.77756998628776,0.392346927382967,-0.54397405371578,-0.553264503275918,-0.0726783566790319
"29",6,3.77715636347564,1.26501887230484,-0.105985386098053,0.359464191116353,0.704345959201216
"30",3,3.77674274066352,1.0979160842063,-0.692158673302949,-0.0749983084854745,-1.1075018430814
"31",4,3.7763291178514,0.907490152103274,-0.364815448542129,-2.02521271345717,1.70620889204463
"32",4,3.77591549503927,-0.11495794661067,-0.632856864921962,-2.53255175014097,3.50445106663433
"33",3,3.77550187222715,-0.943052856926467,0.732041645294998,-1.0223134591521,0.457822798556417
"34",1,3.77508824941503,-2.65656114296166,0.531793020400969,1.10881609946519,-1.75913622631953
"35",2,3.77467462660291,0.219190418379078,-1.21582382641778,-0.0154548420578939,-0.762586376506315
"36",7,3.77426100379078,1.54615148938485,-0.400924261774391,-0.274283803145458,2.35479557174422
"37",6,3.77384738097866,1.12580204046695,0.62063152346008,-0.557513909320179,1.03723296441448
"38",4,3.77343375816654,0.855391991530699,0.625140852050724,-0.919547696373664,-0.334418905374299
"39",5,3.77302013535442,-0.0679898639437633,-0.692379812801669,4.43411944659226,-2.44676990520125
"40",7,3.7726065125423,-0.952052563613591,0.364303431267051,-0.943594502558194,4.75873712236244
"41",1,3.77219288973017,-3.00614991007785,-0.119630109165824,0.0293252438354001,0.324261885678097
"42",7,3.77177926691805,0.331269602537791,-0.0449287353219834,0.800216389304134,2.14166347656201
