"","Data","Trend","Seasonal7","Seasonal30.44","Seasonal365.25","Remainder"
"1",2,7.82116696293578,-2.3804035117987,-0.735981842169272,-2.55164303012644,-0.153138578841364
"2",10,7.82563816366832,-0.902982168838901,1.93049281284664,-0.402038878733481,1.54889007105742
"3",7,7.83010936440087,-2.90272611240423,1.3219944464703,0.695721742186938,0.0549005593461267
"4",10,7.83458056513342,1.21191039715481,-0.80511841089239,-1.35671286419982,3.11534031280398
"5",6,7.83905176586596,2.80931470117131,-2.25138469242644,1.02665820044175,-3.42363997505259
"6",12,7.84352296659851,-0.436745913380646,0.0374584159630397,1.93061506447647,2.62514946634263
"7",10,7.84799416733106,2.57146175923831,1.44046141655477,-1.85255069175203,-0.00736665137211734
"8",5,7.85246536806361,-2.42078838174456,-0.68400038524247,-0.16811256134799,0.420435960271409
"9",4,7.85693656879615,-0.777999681293515,-0.891464152526468,1.3213040180345,-3.50877675301067
"10",4,7.8614077695287,-2.85665944495589,0.0703656567986467,0.941844088784923,-2.01695807015638
"11",13,7.86587897026125,1.12418491089081,0.117432871042538,5.18316177495365,-1.29065852714825
"12",11,7.8703501709938,2.82518702756664,0.754956147061201,0.332303150585773,-0.782796496207414
"13",6,7.87482137172634,-0.523661046985571,-1.14950440582613,1.23796441917404,-1.43962033808869
"14",8,7.87929257245889,2.58573178137442,0.309522945043308,2.27153336739553,-5.04608066627215
"15",9,7.88376377319144,-2.45687727329222,0.595218944719164,3.99075031663433,-1.01285576125271
"16",2,7.88823497392399,-0.650037205589947,-1.24930564277525,0.033267136390709,-4.0221592619495
"17",7,7.89270617465653,-2.80933666028261,0.135070551493123,0.479695318326089,1.30186461580686
"18",17,7.89717737538908,1.03614586202157,-0.717395210056133,3.29380720947293,5.49026476317255
"19",17,7.90164857612163,2.83960887567855,-0.566693470103675,1.92225803890233,4.90317797940117
"20",11,7.90611977685418,-0.612380134041117,0.693112330442575,-1.6680623025839,4.68121032932827
"21",12,7.91059097758672,2.59876293787259,0.628818516270151,0.367789630892495,0.494037937378046
