"","Data","Trend","Seasonal7","Seasonal30.44","Seasonal365.25","Remainder"
"1",32754,42830.0722972465,-9641.06113749336,-2327.67784759497,-9009.89747807959,10902.5641659214
"2",47401,42890.3931178943,-1907.36659605235,561.376723837845,-751.827080541136,6608.42383486134
"3",48021,42950.7139385421,5000.86505162948,1008.12007510529,1186.46208566552,-2125.16115094239
"4",51367,43011.0347591899,4811.32861908772,656.408466961383,3899.54458591021,-1011.31643114918
"5",57511,43071.3555798377,14024.9736552169,-725.662137011188,4577.8377079278,-3437.50480597116
"6",55470,43131.6764004855,13153.1794902417,-153.760100747419,1653.22953906095,-2314.3253290407
"7",23747,43191.9972211332,-25488.726807468,891.731702988983,4009.08505254532,1142.91283080044
"8",37730,43252.318041781,-9536.48342613029,186.272339162191,11759.3950920501,-7931.50204686304
"9",45727,43312.6388624288,-2009.58298432932,-284.308581344049,6363.0673797897,-1654.81467654516
"10",51000,43372.9596830766,4991.31471490178,2200.56757678378,1836.96425542699,-1401.80623018916
"11",47045,43433.2805037244,4803.18227534366,-590.897129159699,3568.43910112231,-4169.00475103068
"12",55478,43493.6013243722,14089.216016972,263.386388151063,4335.52552737022,-6703.72925686552
"13",54296,43553.92214502,13303.0638306343,-681.733798559961,242.633125547754,-2121.88530264205
"14",23255,43614.2429656678,-25690.4985479208,989.678719541819,717.387432669206,3624.18943004195
"15",31196,43674.5637863156,-9427.03570398586,-673.149253124753,10732.7559572863,-13111.1347864912
"16",40772,43734.8846069634,-2105.21423316313,-37.9943048290521,2066.9962736781,-2886.67234264928
"17",52302,43795.2054276111,4992.07449608462,2152.35137631167,1860.70853801904,-498.339838026477
"18",56554,43855.5262482589,4811.16955128832,3129.72082618644,-133.212924774882,4890.7962990412
"19",58461,43915.8470689067,14175.9600870743,639.291868921758,-1257.64753014943,987.548505246661
"20",54408,43976.1678895545,13481.548435668,-255.271680725689,-2357.4853258845,-436.959318612346
"21",23999,44036.4887102023,-25858.185995068,2805.60115499637,-588.312196858963,3603.40832672825
"22",42677,44096.8095308501,-9399.7388616044,3958.47874849398,2146.62956977867,1874.82101248167
"23",47255,44157.1303514979,-2364.47921880731,2252.09703031479,594.67764226347,2615.57419473118
"24",51722,44217.4511721457,4987.76806143459,-403.345073788098,6103.86506880241,-3183.73922859456
"25",49442,44277.7719927935,4865.62959484155,913.506549367361,3072.01650473443,-3686.9246417368
"26",60743,44338.0928134413,14395.967806279,-1895.73015893238,2345.78644497378,1558.88309423838
"27",57005,44398.413634089,13810.6615047535,1345.79443980882,525.589245978927,-3075.45882463032
"28",19380,44458.7344547368,-26322.7358247829,-4146.11124006878,835.134196389197,4554.97841372564
"29",38462,44519.0552753846,-9362.12465055038,-6598.04034582725,6153.9243763295,3749.18534466351
"30",46499,44579.3760960324,-2633.17639613068,-4651.19590075221,5843.95577734838,3360.04042350211
"31",62374,44639.6969166802,4950.7873101075,-2473.82800970994,7119.13265290517,8138.21113001707
"32",61330,44700.017737328,4864.34418517806,350.713290681834,4287.24287618872,7127.68191062339
"33",77849,44760.3385579758,14539.2031706639,907.062976669592,4270.77540270249,13371.6198919882
