"","Data","Trend","Seasonal7","Seasonal30.44","Seasonal365.25","Remainder"
"1",28,44.2586749052798,-8.01688969599637,0.350455068410733,4.39707027273875,-12.9893105504329
"2",46,44.2337114068415,7.92069851500071,1.09476690429629,-6.25124237994634,-0.997934446192161
"3",61,44.2087479084032,14.3544698265667,-4.70805021966345,-2.95832380558084,10.1031562902744
"4",81,44.1837844099648,5.07682025356263,0.456155980170345,6.08313393358112,25.2001054227211
"5",67,44.1588209115265,1.16382614974899,0.220994421913015,-0.789506617353588,22.2458651341651
"6",46,44.1338574130882,-10.453276384511,0.0654315750289835,0.467601737910638,11.7863856584832
"7",30,44.1088939146498,-10.1490617127561,2.04391438133957,-7.71463317431853,1.71088659108518
"8",50,44.0839304162115,-7.77545564401964,3.09220561034625,-6.53361305119639,17.1329326686583
"9",62,44.0589669177732,7.9569254515064,-5.94644202928941,-2.63696219617133,18.5675118561812
"10",50,44.0340034193349,14.7338174288082,-3.2756227416755,-8.70449008887097,3.21229198240339
"11",52,44.0090399208965,4.74437369726114,-0.98654064945697,-6.72698414253991,10.9601111738392
"12",44,43.9840764224582,0.522331905013092,-3.15003492187543,-13.9864277023416,16.6300542967458
"13",31,43.9591129240199,-10.5290458882821,-3.38807370270273,11.4787561967047,-10.5207495297397
"14",32,43.9341494255815,-9.78926575169699,-4.24014405466219,12.7004152981676,-10.6051549173899
"15",40,43.9091859271432,-7.52913182035464,-5.01812770421493,-7.3523914996282,15.9904650970545
"16",55,43.8842224287049,7.98724953295263,-2.07505486076016,0.214867647900166,4.98871525120247
"17",49,43.8592589302666,15.0960019235421,-1.40439537765614,4.4854630223726,-13.0363284985251
"18",56,43.8342954318282,4.38782363947057,-3.13598239786764,-1.95666264761273,12.8705259741816
"19",75,43.8093319333899,-0.142843747448753,1.24305582179334,1.06586468002463,29.0245913122409
"20",73,43.7843684349516,-10.6207622459439,11.4265393047808,-7.6304146524952,36.0402691587067
"21",43,43.7594049365132,-9.43243868456474,-2.57697889152496,-7.06639879045994,18.3164114300364
"22",49,43.7344414380749,-6.7288208880206,0.911172404748349,6.01364449078585,5.06956255441148
"23",82,43.7094779396366,8.18878541138327,4.79139939462578,-1.25138140538721,26.5617186597416
"24",85,43.6845144411983,15.5636382820628,2.40676297891313,0.872484645535764,22.4725996522901
"25",52,43.6595509427599,3.24396959366823,2.78362049622025,-3.15760459372187,5.47046356107347
"26",63,43.6345874443216,-1.61367284655832,0.918974466457134,-5.93206584355843,25.992176779338
"27",59,43.6096239458833,-10.5964042650434,-3.21704367094261,3.9137581793173,25.2900658107855
"28",88,43.5846604474449,-8.22883099576787,10.1715654843823,1.85099809587367,40.6216069680669
"29",66,43.5596969490066,-5.92718294286285,0.31778083604333,-5.79269668073746,33.8424018385504
"30",64,43.5347334505683,8.36510972961297,0.269090068833132,-10.6406225781144,22.4716893291
"31",64,43.50976995213,15.9775977190042,0.295294510041894,-12.9477624706067,17.1651002894306
"32",69,43.4848064536916,2.02200371021215,0.786133106581923,0.586717290061567,22.1203394394527
"33",33,43.4598429552533,-3.17378446065907,-4.6970786725806,-0.865095506452811,-1.72388431556081
"34",19,43.434879456815,-10.6537951273916,0.384600900297582,-8.19999132936717,-5.9656939003538
"35",25,43.4099159583766,-7.08292745414161,0.078229009663336,-14.8504305464346,3.44521303253629
"36",20,43.3849524599383,-4.42386265473762,0.261718287765012,-11.2215505134635,-8.0012575795022
"37",38,43.3599889615,8.58997850831388,2.25981885048794,-11.9245613043175,-4.28522501598425
"38",93,43.3350254630616,17.1176819029638,3.11370187052745,0.867113423573853,28.5664773398733
"39",36,43.3100619646233,1.22171451151198,-5.53590374813143,-0.864944757570924,-2.13092797043294
"40",37,43.285098466185,-6.81207218602973,-3.00710095835766,4.28769578607457,-0.753621107872164
"41",27,43.2601349677467,-11.3020616793159,-0.848320312424671,-3.62505025435315,-0.484702721652951
"42",37,43.2351714693083,-5.33318259292658,-3.05577829225048,13.220864542814,-11.0670751269453
"43",35,43.21020797087,-2.76407235909322,-3.2910197547339,-4.49849947795562,2.34338362091274
"44",47,43.1852444724317,8.93925025495109,-4.07202792102505,-5.87203443321612,4.81956762685841
"45",53,43.1602809739933,18.3489208642129,-4.92858485094948,-0.0017039963597465,-3.57891299089706
"46",36,43.135317475555,0.478572121184849,-1.93727344901645,-3.54454946835267,-2.13206667937074
"47",18,43.1103539771167,-10.4298517277796,-1.22678409216685,-2.67452514525653,-10.7791930119137
"48",33,43.0853904786784,-11.9684420710996,-2.96364681399616,0.393945336620456,4.45275306979695
"49",36,43.06042698024,-3.6399453656797,1.10555010276499,-3.20132059584072,-1.32471112148459
"50",40,43.0354634818017,-0.645477081913844,11.3123071815232,-4.38116579434811,-9.32112778706293
"51",49,43.0104999833634,8.97771382784472,-2.51814585480864,16.08783732656,-16.5579052829595
"52",53,42.985536484925,17.1107168301484,0.793064677476522,-14.1447683950765,6.25545040252658
"53",39,42.9605729864867,1.23324645953007,4.60006310127468,-10.3291792578303,0.535296710538844
"54",37,42.9356094880484,-12.5454671195498,2.33033534078433,-4.08861778044709,8.36814007116417
"55",24,42.9106459896101,-11.8762586444629,2.55949335133909,-2.94249069697189,-6.65138999951433
"56",37,42.8856824911717,-2.75908891919611,0.912980147118587,0.157819712271449,-4.19739343136565
"57",45,42.8607189927334,1.28039730240225,-3.40892050242099,-5.7029533264692,9.97075753375455
"58",56,42.8357554942951,8.87263927871932,9.78787065994827,-2.13095321085449,-3.36531222210816
"59",42,42.8107919958567,15.7903686557026,0.174423329564908,0.0764469335220914,-16.8520309146464
"60",32,42.7858284974184,1.97700386425923,0.104666722916744,9.97595881374132,-22.8434578983357
"61",29,42.7608649989801,-14.604255321053,0.243746494465386,1.48695615527597,-0.887312327668425
"62",37,42.7391508677714,-11.6766676013589,0.481085795262399,2.93597306171553,2.52045787660956
"63",36,42.7174367365627,-1.74026951467587,-4.68254669550041,-4.33565283705497,4.04103231066857
"64",45,42.695722605354,3.61751322122584,0.316498576234308,4.36371539893807,-5.99344980175219
"65",79,42.6740084741453,8.60621966409414,-0.0611913209647225,25.3092107177443,2.47175246498103
"66",52,42.6522943429366,12.7195573263581,0.461104518863649,21.367279395372,-25.2002355835303
"67",75,42.6305802117279,1.55670496381765,2.4785772747399,17.9652331619007,10.3689043878139
"68",30,42.6088660805192,-14.6029104198492,3.13776367400543,18.4279032856303,-19.5716226203057
"69",29,42.5871519493105,-11.0487776641794,-5.12308833548349,11.7209505811478,-9.13623653079539
